"date","Afghanistan","Albania","Algeria","American Samoa","Andorra","Angola","Anguilla","Antigua and Barb.","Argentina","Armenia","Aruba","Australia","Austria","Azerbaijan","Bahamas","Bahrain","Bangladesh","Barbados","Belarus","Belgium","Belize","Benin","Bermuda","Bhutan","Bolivia","Bosnia and Herz.","Botswana","Br. Indian Ocean Ter.","Brazil","British Virgin Is.","Brunei","Bulgaria","Burkina Faso","Burundi","C<92><82>te d'Ivoire","Cambodia","Cameroon","Canada","Cape Verde","Cayman Is.","Central African Rep.","Chad","Chile","China","Colombia","Comoros","Congo","Cook Is.","Costa Rica","Croatia","Cuba","Cura<92>_ao","Cyprus","Czech Rep.","Dem. Rep. Congo","Denmark","Djibouti","Dominica","Dominican Rep.","Ecuador","Egypt","El Salvador","Eq. Guinea","Eritrea","Estonia","Ethiopia","Faeroe Is.","Falkland Is.","Fiji","Finland","Fr. Polynesia","France","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Greenland","Grenada","Guam","Guatemala","Guinea","Guinea-Bissau","Guyana","Haiti","Honduras","Hong Kong","Hungary","Iceland","India","Indonesia","Iran","Iraq","Ireland","Israel","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Korea","Kuwait","Kyrgyzstan","Lao PDR","Latvia","Lebanon","Lesotho","Liberia","Libya","Liechtenstein","Lithuania","Luxembourg","Macao","Macedonia","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Is.","Mauritania","Mauritius","Mexico","Micronesia","Moldova","Monaco","Mongolia","Montenegro","Montserrat","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Caledonia","Nicaragua","Niger","Nigeria","Niue","Norfolk Island","Norway","Oman","Pakistan","Palau","Panama","Papua New Guinea","Paraguay","Peru","Philippines","Pitcairn Is.","Poland","Portugal","Puerto Rico","Qatar","Romania","Russia","Rwanda","S. Geo. and S. Sandw. Is.","S. Sudan","Saint Helena","Saint Lucia","Samoa","San Marino","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Sint Maarten","Slovakia","Slovenia","Solomon Is.","Somalia","South Africa","Spain","Sri Lanka","St. Vin. and Gren.","Sudan","Suriname","Swaziland","Sweden","Switzerland","Syria","Taiwan","Tajikistan","Tanzania","Thailand","Timor-Leste","Togo","Tonga","Trinidad and Tobago","Tunisia","Turkey","Turkmenistan","Turks and Caicos Is.","U.S. Virgin Is.","Uganda","Ukraine","United Arab Emirates","United Kingdom","United States","Uruguay","Uzbekistan","Vanuatu","Vatican","Venezuela","Vietnam","W. Sahara","Wallis and Futuna Is.","Yemen","Zambia","Zimbabwe"
2000-11-30,0,115334,54245481,42208531,0,2143718,0,236174,28808665,0,0,5443030140,9141560,3000,3035639,13343514,14486204,18031296,0,418001525,274902,172942,3448750,0,751399,106541,101636,0,67536881,7464,3046458,1449289,0,0,411565,1702066,585838,381335374,0,230630,105697,0,70911323,861395553,4111258,0,12210,41816286,989882,216457,2919380,0,7770816,1701981,61637,64605808,420413,1912,24527067,1851474,118325086,69504989,0,31863,206783,26348,806946,961163,194804974,11895179,115217650,372802029,214253,0,558506,612285985,4003760,65046972,139590,2857346,11077162,3237528,66893,0,6910427,308886,1135422,724580900,2052200,975090,162217702,460261546,114278245,0,23134235,9553144,428991572,31424683,3636493984,27495785,1250,2220055,4211894,1203020998,28696915,14771,1761494,54248684,4907357,0,0,619616,6000,340977,1246745,1642421,0,1138791,8953,532624824,10515188,5786,8642127,2013503,0,20331038,275804850,700815,81047,0,1290410,0,0,19073136,616239,10034091,8530,239092,40297021,141947181,76978075,82535,0,3585925,4253318,7491973,14626161,13641311,24529782,47097,14352962,88746216,602498,75167475,371365023,46487,21103655,25067827,5416780,5131381,3047654,41900656,22841,0,0,0,2208583,66542922,0,0,221722157,403349,0,3921113,0,447197279,0,884603,1483944,12484347,0,98900414,155547479,130806953,102431,806361,607059,2055,40542813,73417118,5689712,638768388,0,1921886,293245927,1809397,4487,38913706,13875547,7821303,34827363,6923304,7301,552837,45586,700274,159120405,1401924490,3833219109,12532559,4612,15820095,0,131743590,135128450,0,5545843,12693996,34817,926890
2000-12-31,6684,238069,75479180,45829584,0,2641934,0,237957,32193660,0,0,5960378541,10343723,3000,3326190,13994028,16242917,19202865,9792,469621810,274902,172942,3702116,0,823242,106541,101636,0,75282528,7464,3256523,1510484,0,0,411565,1870853,585838,439602542,0,230630,105697,0,76709928,929617550,4808708,0,12210,46134734,989882,216457,17842985,0,8181981,2903702,61637,74527415,420413,1912,27366143,2359378,133829592,82347784,0,31863,206783,26348,994667,1060587,212974982,13486013,125682037,394522623,214253,0,622856,690795174,4669026,68255754,139590,2961020,11737170,3553718,66893,0,7613420,359045,1269496,790870802,2176850,983628,174776022,495381357,123368658,0,26501860,10733220,490128465,36367761,3951817314,29590596,1250,2331447,4565359,1315106547,34516400,14771,1765505,56391044,5615014,0,0,866149,6000,446817,1246745,2041283,0,1336672,8953,598334654,12543828,5786,9147499,2131558,0,21941542,320204454,803080,81047,0,1313582,0,0,25166019,616239,11326191,8530,239092,42535301,158219949,83550760,82535,0,3597646,4739718,8452380,15990472,15741815,27389182,56967,15231212,95858315,717377,79646363,403077445,46487,22132953,28596843,5416780,5692821,3125352,50998977,22841,0,0,0,2359791,73972569,0,0,253656889,457219,0,3972584,0,487403717,0,909570,1578487,13765366,0,108179633,167175317,142375163,102431,956631,607059,2055,46466547,79603004,6831632,701875854,0,1925676,336754524,2700465,4487,44552998,15120294,8641333,38875188,6923304,7301,554163,45586,783688,174350363,1522724414,4241743568,14439047,4612,17275360,0,136814102,169010629,0,5972557,16326263,34817,958040
2001-01-31,51182,238069,91436810,47884398,0,3644525,0,376395,35907766,0,902519,6353211990,12735660,3000,3362435,15168939,17602278,20927555,9792,521847573,274902,172942,4218777,0,865389,106541,119653,0,85800037,22197,3301062,1530659,0,0,588607,1954958,606593,485989650,0,230630,105697,0,78697561,1001091247,4942000,0,12210,49793397,1140934,219383,32449524,0,8629642,3168298,61637,82267780,420413,1912,31393410,2551470,145492028,89720971,0,33853,2698347,26348,1100525,1074677,228964966,17876422,135405117,418171878,247999,0,885529,764433463,4770827,72597611,256008,3405653,12901147,3978129,72484,0,8164891,359045,1398722,845852934,2256824,984674,184682435,528704455,130466881,0,29038490,11316136,531330436,41218592,4279588331,30139840,1250,2926682,4684369,1418390264,35735473,14771,1782247,57289145,6118262,0,0,1298235,6000,3121213,1246745,2336361,0,1336672,8953,638936625,13415535,5786,9596353,2197589,0,24777935,347184239,823147,81047,0,1313582,0,0,28112552,736527,13081309,8530,618970,45687101,170428045,87526976,82535,0,3622562,5000420,9003993,16695001,17438010,28402936,79638,17997630,101428695,717377,85163336,438638297,48632,22697576,31241199,5416780,6017226,3202354,57731562,22841,0,0,0,2576310,79271493,0,0,274301828,483554,0,3972584,15807,518675848,0,909570,1641311,14955956,0,117558944,175869620,154974961,248147,956631,607059,2055,50843559,84921893,7013753,757599300,0,2058382,359496162,2758106,4487,46863006,16042310,9367839,41342344,6923304,7301,554163,45586,797718,183477716,1640034232,4629151312,14654759,4612,19325552,0,171806347,192465233,0,6200737,18390006,79091,1014642
2001-02-28,64058,238069,103328492,53217933,0,4268225,0,481443,37675545,0,902519,6841574698,14404898,21078,3600216,16674488,19421098,22152945,9792,573400177,371183,172942,4369111,0,865389,106541,124241,0,90968454,26367,3443691,1551790,0,0,588607,2141969,631318,538807016,0,230630,105697,0,86681810,1090199666,14129801,0,13284,53921635,1290104,225738,32455232,0,9533070,3348505,61637,89225197,420413,1912,35579144,3023677,159563382,97618377,0,35294,2699647,26348,1203193,1079339,247789895,20065184,148006896,454165279,309805,2395,1096252,847398785,4807210,76901493,256008,3749095,14250597,4437946,72484,0,8934854,415697,1587109,914012139,2491509,989277,197120708,574410869,137050594,0,32060603,12246979,580351022,44861090,4626031607,32863427,1250,3111301,4870751,1546114226,39177955,14771,1782247,60438419,6744012,0,0,1753370,22263,3446903,1255745,4235582,3787,2143005,8953,701964600,13539691,5786,10383614,2197589,0,27142525,387684596,894393,81047,2000,1320152,0,0,29820277,736527,15386284,12597,649960,48910413,188132645,94954967,133881,0,3785902,5307697,9401038,18044918,19260612,30134447,79638,19904316,110672827,717377,87570668,480737097,48632,23156338,33603577,5526447,6660166,3206195,59150483,22841,0,0,0,2916414,85706442,0,0,295310718,598310,0,4331754,26869,550065423,0,938041,1715643,16112145,0,126010998,190003948,165373825,320755,956631,609552,2055,57913308,90230151,7358627,806137528,0,2129155,387613234,3460698,4487,50033908,17827013,9565088,44454904,6923304,10670,560811,45586,878651,202155934,1765925925,4966596014,15065986,4612,21048634,0,193181136,239761312,0,6572718,21807657,93024,1014642
2001-03-31,64058,238069,121185046,56952420,0,5147156,0,572383,41260578,0,902519,7376010185,14724733,21078,3732764,18380309,20775009,24280538,9792,632942971,371183,177703,4806451,0,926786,106541,124241,0,97642825,35628,3581526,1551790,0,0,668333,2574071,631318,598852032,0,230630,105697,0,92033723,1199563906,16487920,0,13284,58178378,1303449,1564438,46730464,0,10717327,3500724,61637,96733145,420413,1912,38353600,3165193,171877946,106864524,0,37619,2700937,26348,1383579,1105101,265049243,23030100,160699376,500052112,439163,12455,1656521,933323157,4847399,84776646,271436,3848431,15854694,4792563,72484,0,9595274,474202,1789406,991574384,2717641,1104247,210686769,621077301,141156903,0,35690787,13990682,633971750,45208987,4978821056,36434310,88413,3413003,5523840,1679129279,45175083,14771,1811426,61880594,7997681,0,0,2018563,22263,3703680,1255745,4492622,3787,2143005,8953,760473713,14113860,5786,10958447,2266806,0,29855141,423572281,906909,81047,345381,1320152,0,0,30170537,1048725,16447005,103197,658362,51267453,214479771,102928312,137396,0,3787102,5675324,10332165,19716389,21103666,32394792,79638,22920796,121169504,717377,92325393,520183408,48632,23750227,40292261,5566984,7209977,3299217,59899936,22841,0,0,0,3195098,93202026,0,0,327659902,872630,0,4795989,33933,580284662,0,963007,1762123,17517706,0,134802794,205740514,181255573,496881,1107201,609552,2055,62714260,100301989,7547790,880332226,0,2263222,424313724,3460698,4487,53485311,19744315,11667104,48715916,6923304,10670,560811,67493,912288,223504871,1942196412,5376432722,15795500,4612,22416675,0,212408250,285628696,0,6909218,24501452,93024,1039611
2001-04-30,144858,238069,125109087,62058049,0,5215684,0,667174,45561416,0,902519,7840244821,17338843,21078,3804291,20432676,23424169,26105673,9792,684569426,371183,177703,5427413,0,971366,106541,126195,0,103156645,38828,3704562,1599736,0,0,853013,2925962,631318,655962639,0,230630,105697,0,99324239,1327983338,18227417,0,13284,61414067,1386861,1838944,47114085,0,11517286,3627022,61637,105108287,420413,1912,42329610,3667704,183311746,117148965,0,37619,2700937,26348,1462755,1158826,283063899,24280612,173293605,534514799,541453,31455,1656521,1016508795,5756942,92524749,271436,4225264,17039816,4794887,72484,0,10605529,474202,2002434,1051519640,3150738,1244533,229931263,678581143,147012446,0,38138163,15165767,677391078,49271616,5340917841,39056354,168114,3530261,5582277,1776403031,50952765,14771,1820793,63111342,8828689,0,0,2204926,22263,3857245,1255745,4750625,3787,2148037,8953,829846620,14335495,5786,11844011,2266806,0,31893482,470680373,991271,81047,345381,1324692,0,0,31402536,1048725,17564721,104519,960930,54494269,237328676,108218948,137396,0,3796821,5978439,11281199,21345682,23214892,34518525,179748,24859158,131993021,838805,102653866,567634783,48632,24368492,48438671,5568384,7592596,3387296,61501403,81302,0,0,0,3522601,100625360,0,0,358836551,963450,0,5042350,51407,612024379,0,963007,1891970,18460435,0,145695772,222691648,195791976,552737,1421005,609552,2055,67054881,107060240,7685639,934397714,0,2442501,457043595,3684966,4487,56235217,22657590,11833560,52288961,6923304,10670,560811,79886,939338,234275990,2103454603,5790840052,16059037,4612,24541170,0,248705366,325226495,0,7185234,25466038,111622,1080023
2001-05-31,190545,238069,127397782,65388834,0,5241820,0,671189,48473846,0,902519,8343696252,19899522,21078,3982618,22690228,26425169,28018462,9792,732247452,486565,177703,5957701,7345,982763,106541,128195,0,109422781,44638,4173435,1634415,0,0,855972,3195465,641914,720715385,0,230630,105697,0,102287043,1428310935,22870427,0,13284,65533242,1598730,1858617,83062415,0,13111434,3810083,61637,114011209,420413,1912,44843165,3768097,200437787,129186971,0,37619,2741322,26348,1544281,1214069,302605972,25513239,187456593,562843048,556916,31455,1898633,1105071225,7178459,105227066,379127,4616214,18114726,9544748,72484,0,11865678,474202,2002434,1123368874,3231566,1263595,247491979,749043242,154946124,0,41216942,16718296,742889772,51226438,5744751898,42543020,168114,3612427,5857932,1906332598,57760747,14771,1885933,64815792,9956839,0,0,2204926,45719,3967088,1261079,5115045,4787,2803952,84049,901038393,15528073,5786,13238808,2272920,0,34591852,537063006,1904879,81047,345381,1326110,0,0,38812195,1210682,19250095,104519,992817,55845339,265232390,117347688,355196,0,4769877,6341651,12339722,23305077,24901975,35840953,204884,29645957,140423168,838805,113715970,628873922,48632,24807450,51500664,5568384,8260869,3397333,64542171,81302,0,0,0,4130858,105667534,0,0,394395721,1372770,0,5754200,132520,653942907,0,964031,2100440,19623804,0,153147772,240410734,210617470,707762,1796809,627049,2055,72149389,117634106,8801170,1012815102,0,2565599,508933964,3684966,4487,65566064,25770433,11950838,56051485,6923304,10670,563781,98035,961230,254675621,2236377052,6356617954,16179100,255778,26551500,0,265474193,359309525,0,7854436,25728974,112956,1250378
2001-06-30,190545,238069,130483638,71580662,0,5269006,0,671189,49885491,0,902519,8844338887,20764887,21078,3982618,24038728,28479400,29230452,9792,760395256,494713,177703,6151411,7345,982763,106541,128195,0,116669613,388153,4469356,1650527,0,0,934407,3557312,641914,775894579,0,301983,105697,0,104662208,1542379855,25374158,0,13284,70128939,1624625,1858617,83305588,0,14353960,3902501,61637,121135125,1102228,1912,48099776,4003145,211418176,139815319,0,37619,4139322,26348,1711325,1253245,326091479,27485878,200849000,587143266,556916,34946,1924478,1174021820,7433880,114402410,404858,4841036,18853445,10349111,72484,0,12082180,537918,2002434,1201933139,3270539,1285889,258665520,790876827,158554937,0,43374121,17366044,784438359,54413414,6131843484,44401252,168114,3701914,6307501,2031787400,59440133,14771,1914598,65497272,10603820,0,0,2204926,45719,4291186,1274547,7668119,4787,3322878,84049,962880117,15766301,5786,15138408,2381348,0,36456295,582015343,1918353,81047,345381,1481630,0,0,39643232,1341330,19397537,106703,1578098,57952725,286656878,124508970,355196,0,5271138,7157025,13229628,24643838,26978936,37704890,278513,31665541,149635231,882509,122066713,668608184,73375,25545810,55068692,5651717,8739104,3432612,66789515,114931,0,0,0,4164786,113410518,0,0,426517987,1372770,0,5837593,132520,687947259,0,991179,2133816,20605573,0,164243664,253070016,227055358,707762,1796809,627049,2055,77311420,126334972,9624268,1072990116,0,2566739,540422059,3684966,4487,71416992,27144100,12124872,57937023,7047720,11889,563781,98035,1109259,262050179,2407943189,6804865226,16732050,255778,29008012,0,278725541,370009057,0,8518835,26357765,115336,1364662
2001-07-31,190545,238069,133492413,75979597,0,5269006,0,813993,55730619,0,902519,9364176871,22180940,52178,4065518,25541728,29667382,31408777,9792,810859484,656999,177703,6745677,7345,982763,106541,128195,0,124580136,393905,4811452,1655075,0,0,1202037,4118743,641914,826451440,0,301983,105697,0,110756059,1652868079,25738624,0,13284,75247462,2114353,2170554,85606317,0,15407803,4115001,61637,130517510,1102228,1117065,51116102,4581869,223722233,149032419,0,37619,10571270,39003,1874203,1317835,348872029,28927431,226132175,615931319,571460,34946,1940158,1247233893,8149197,119997762,404858,5223722,19770408,10507133,72484,0,12871276,706757,2012086,1277893072,3670898,1292883,274300853,828610050,163599352,0,45307462,18220859,820155096,57920388,6476270088,47528902,168114,3868244,6806403,2153273198,60891462,42231,2757764,68852405,11407618,0,0,2204926,45719,4291186,1301535,7914285,4787,3352310,85271,1024219001,16269003,5786,16153553,2454502,0,38748962,610971186,1920797,81047,345381,1486870,0,0,41234226,1341330,19431052,107811,2304180,60522946,305212969,133272393,355196,0,8134598,7550701,14010385,26729770,29138764,39473230,278513,35434576,157999506,882509,128793759,710917971,81725,26075190,58385008,5652929,10330949,3569906,68966627,114931,0,0,0,4557168,119804480,0,0,448864788,1451835,0,6091992,659429,718322149,0,992353,2213945,22076741,0,173871833,282379156,240556739,786355,1960794,640554,21758,81108580,133597245,10068114,1145782129,0,2867281,567807723,4258363,4487,75302103,30210478,13109764,60559461,7047720,11889,563781,139644,1121212,281690717,2543167249,7230797079,17008182,255778,31402222,0,304504307,380731932,0,9138405,26711490,115336,1370260
2001-08-31,190545,238069,135398951,79915131,0,5269006,0,813993,57025040,0,902519,9939716695,23164874,58473,4468965,27227117,31094569,32930635,9792,854327210,656999,177703,7102048,7345,1031056,106541,128195,0,130561113,393905,5025350,1655075,0,0,1211123,4471394,641914,868482294,0,301983,105697,0,113565571,1764684255,26580894,0,20447,80110716,2136736,2638965,100859002,0,16685080,4291462,61637,139925768,1102228,1117065,52445563,4772410,235741498,158892261,1423,37619,12386829,39003,1987741,1440644,368430757,30211628,241795598,640370769,869069,34946,1940158,1307743136,8374694,124209439,466256,5541589,20400887,10590651,72484,0,13285107,706757,2012086,1341649616,4251805,1424212,287680699,861725235,168265578,0,47808990,19025433,878168146,59987984,6798315397,49723972,168114,4290573,7105916,2271879055,63056790,42231,2860655,72719697,12057935,46827,0,2204926,45719,4354453,1577602,8116886,4787,4343590,85271,1072707055,17355480,5786,18127402,2881592,0,41450395,649957371,1930197,81047,345381,1490235,0,0,41963019,1350856,19562145,129779,2373362,63093176,318632722,141634837,401636,0,8134598,7982625,14701820,28806392,30506962,42639252,278513,37468737,163647702,914612,136508415,761545827,81725,26728505,65409418,5655115,11029099,3718691,71343262,114931,0,0,0,4912536,129191681,0,0,472074608,1637595,0,6530695,727974,757176462,0,997683,2282762,23216650,0,183996736,299242536,251857064,923059,3204493,640554,23438,84105185,141653698,10833958,1194709548,0,3056379,602894165,4258363,4487,79890955,32431344,13795395,62297594,7047720,11889,563781,874793,1121212,295482850,2649381354,7623597698,17259276,255778,33867148,0,317179659,392232716,0,9599062,28687906,134475,1383441
2001-09-30,190545,238069,141258884,82277203,0,5292669,0,813993,58860234,0,902519,10490262075,24539310,58473,4624845,28228863,33126265,33692463,9792,893531431,756749,177703,7289851,7345,1031056,406160,132430,0,136988220,393905,5580251,1745970,0,0,1223419,4627854,641914,910835785,0,301983,105697,0,115864688,1893817439,34561126,0,24884,83780264,2296993,2646773,117053575,0,17098479,4466831,61637,148423079,1161503,1117065,57021326,4856075,247929150,164553837,1423,37619,14015266,169495,2132148,1466370,391889907,31256314,256451519,664811149,889442,34946,2123326,1370181133,10005301,128268405,469843,5772415,21196208,15306224,72484,0,13701480,767148,2012086,1401713776,4377549,1484310,301004029,910413688,171192004,0,49791191,20434431,913351682,63395596,7134279624,51218790,168114,4446659,7499216,2379756547,63921532,42231,2900071,85702525,12527708,46827,0,2459929,59063,4695539,1644068,8290217,4787,4691114,89987,1128905105,18095414,5786,18877216,2885133,0,44263555,686642377,1946420,81047,345381,1492483,0,0,45132932,1350856,20402985,129779,2381538,63413640,335543660,150361058,755889,0,10611380,8344974,15319746,30182746,31817548,44656374,322434,40438589,170130361,947752,143157146,812274347,81725,27848088,67479428,5655115,11488903,3855314,73518140,114931,0,0,0,4912536,135220534,0,0,486555359,1699755,0,6956248,736855,783305294,0,1025019,2332611,24190571,0,196628376,308775278,261743880,1035795,3509257,652159,23438,87386404,147231956,12882287,1243079255,0,3264126,625571098,4258363,4487,85258150,34245665,14305800,65187889,7047720,11889,563781,874793,1319156,307375647,2753499308,7988950807,18433964,261906,35970475,0,340590497,415713543,0,10393644,28762073,134475,1478321
2001-10-31,190545,238069,149747028,85487064,0,5292669,0,813993,62097386,0,902519,11024700972,26562904,58473,4815771,29271611,36012170,36213879,9792,938981130,756749,177703,7635664,7345,1031056,406160,133930,0,141216187,397905,6218763,1873146,0,0,1556104,4881864,641914,966478849,0,301983,105697,0,121849029,2053381605,35428005,0,24884,89817193,2357432,2658315,117304988,0,17624982,4636733,61637,157549589,1161503,1117065,59898655,4991739,271489657,170443822,1423,37619,15108036,405315,2221916,1477653,412063878,31891780,269441571,700902311,889442,34946,2123326,1416329935,10681679,134142194,483339,6168641,22000841,21446476,72484,0,14411629,767148,2228533,1463253548,4602792,1484310,316056950,962295849,177241808,0,51382431,21738153,961489385,69001640,7450363514,52487651,171313,4539633,7560172,2494844520,68100664,42231,3025534,98831784,13009114,93140,0,2459929,59063,5168151,1644068,8374675,4787,5732320,89987,1190125079,19973039,8923,19829599,2905176,0,46327178,745456586,1957985,81047,345381,1494895,0,0,45760436,1352364,26031324,132643,2466474,65600360,348857513,158585494,1540262,0,17091160,8749994,15709355,30959509,33497611,45685085,322434,44995467,176831042,947752,157249238,869381702,81725,29509899,70384217,5658771,12314828,4066699,75467833,114931,0,0,0,5057670,144158549,0,0,516475980,2203602,0,7742289,736855,810720585,0,1031928,2527827,24813288,0,212404694,317703541,276745183,1168059,3514760,652159,26431,90415520,151586264,13777045,1304761160,0,3515556,672377294,4288632,4487,90283681,37030486,15117000,68145614,7047720,11889,565622,882060,1319156,321664149,2859893161,8327032264,19658475,261906,38789491,0,374675949,461542534,0,11171369,30028914,134475,1499735
2001-11-30,190545,238069,154815726,89485547,0,5294729,0,893758,63674715,0,902519,11608343119,28348856,67937,5090907,30672900,37628006,37962266,9792,983419698,756749,177703,8009110,7345,1101884,406160,136120,0,144536303,406615,6386680,1927946,0,0,1820704,5017035,641914,1018397652,0,301983,105697,0,124506481,2173726495,35921628,0,26256,96286588,2640494,2658315,125854732,0,18335538,5085128,61637,163699146,1161503,1117065,66436532,6049250,286203860,177535147,1423,37619,15125497,426488,2382275,1488657,439614375,33276975,285114873,731144603,889442,34946,2474686,1471313183,11139693,137070261,581877,6282407,23039967,26594802,75370,0,15297821,829218,2461047,1517216961,4689854,1496497,325369013,995014713,179863862,0,53776473,22564879,994052494,74399702,7749386230,54418435,171313,4864572,7811098,2610759689,71059326,47413,3025534,104186696,13195045,93140,0,2929706,59063,6015356,1646546,8515107,34735,6699259,89987,1241393000,20093419,8923,21177981,3141710,0,48630846,823928982,2277617,81047,345381,1494895,0,0,46857504,1497386,27162722,132643,2519066,68837362,363069136,167417382,1562443,0,18310467,9561515,16472486,31863447,35193952,46308682,322434,46806495,184529046,1099111,161534492,925278214,134680,30767029,73410979,5722709,13245127,4124094,79192325,114931,0,0,0,5197284,154366733,0,0,540435496,2462046,0,8068656,736855,845803093,0,1074019,2580906,26054096,0,222788804,323860823,292191073,1272639,3913190,689737,26431,95242462,156733549,14267641,1356075530,0,3515556,719823180,4288632,4487,96251028,39001029,16054728,73247794,7047720,11889,580622,896788,1406846,330310371,2959499234,8732735471,20706593,261906,40575051,0,385292435,509275855,0,11845792,32631614,204406,1784943
2001-12-31,190545,414678,164557225,92705091,0,5305850,0,899518,66210490,0,902519,12141299611,29222256,79236,5263215,32635748,39906624,39676185,36019,1016136683,756749,177703,8304157,7345,1105623,406160,137400,0,149016018,411244,6403008,1980785,0,54058,1820704,5019039,661666,1071036153,0,372955,105697,0,126727485,2278966240,37807297,0,26256,100086249,2813650,2663891,126700911,0,19030684,6108423,61637,173030299,1161503,1117065,71063927,7296150,299816702,184348919,1423,37619,15150221,426488,2521918,1488657,461314487,34648469,299802901,761800744,928951,37338,2478432,1529532395,11410054,141330352,592081,6752029,23927169,31033987,75370,0,16172676,935224,2607811,1577207402,4785468,1517052,339836757,1045882427,189018040,0,59421723,23332470,1038649995,79885352,8035191287,58737815,171313,5363575,7980653,2755349389,78904280,47413,3122379,112495353,13881232,93140,0,2929706,59063,6560237,1654435,9042765,66161,6710920,89987,1296232311,20331179,8923,21654911,3196538,0,49878934,856106363,2363477,81047,345381,1494895,0,0,51594786,1497386,28334240,133959,2531486,71077937,373884817,175099618,1735735,0,18807778,10089963,17829062,33394067,36951115,48746318,374687,47510692,193183439,1099111,164581584,967798765,140491,31250936,76636117,5725169,14107211,4310233,83474487,114931,0,0,0,5393760,161733789,0,0,565902533,2462046,0,8549762,800800,885961441,0,1075817,2664266,27154490,0,232187515,332527366,307979591,1272639,4607764,691715,26431,99027504,161649017,15039626,1412754542,0,3707411,748787260,4538945,4487,100057330,39676329,17522064,77535890,7047720,11889,580622,1283173,1550928,340932887,3080960457,9092364231,21810490,261906,42554912,0,403290928,540165901,0,12155661,35457820,204406,1908999
2002-01-31,190545,508758,201285186,96921006,0,6025880,0,901118,66959561,0,902519,12593333487,29880910,79236,5523729,33734113,41335853,41993025,36019,1068995780,855753,177703,8578203,16042,1105623,406160,137400,0,151561750,411244,6487642,1985899,0,54058,1829603,5019039,1245496,1133779062,0,372955,105697,0,128204758,2350358715,40899376,0,44256,102525130,3367774,2674116,127056652,0,19805469,6261395,61637,183587963,1161503,1316794,72747013,7345724,313701850,191311912,1423,152344,15150221,426488,2697002,1570612,477038717,37952246,310054227,802748745,1017590,37338,2794513,1615110586,12442952,144784562,638627,7288098,24403074,34632856,81366,0,17209933,992491,2903293,1617380278,4989527,1650981,348947784,1086681805,194980505,0,61955639,24425310,1069079852,84773907,8274113932,67261092,173313,5961589,8230537,2854632750,82946171,47413,3128471,120283320,14384975,93140,0,2929706,59063,6713456,1654435,9359997,126659,6710920,89987,1338756508,20417907,8923,22914737,3396746,0,51468073,883747626,3038413,81047,345381,1494895,0,0,52172480,1497386,29455936,133959,2540563,72155091,382570783,181164618,2040595,0,18993277,10196572,18486135,34484544,38885977,49843576,374687,53349678,201007136,1106667,166844565,999466198,140491,32995072,78781839,5725169,14622624,4385788,87003884,114931,0,0,0,5532185,169643621,0,0,591661629,2462046,0,8643554,800800,917062295,0,1077842,2682944,27758825,0,238318315,340949068,321678628,1477239,5183044,691715,26431,103905515,166251722,16267246,1453666953,0,3863205,782621343,4958137,4487,104351544,41434290,18179408,80286048,7164387,11889,580622,1285856,1634750,358544295,3222637470,9395957859,22042612,261906,44298260,0,423973674,546226057,0,12694831,41665042,204406,1916125
2002-02-28,190545,508758,215622472,99984775,0,6025880,0,905328,68510016,0,985531,13109388846,30495284,79236,5741180,34721019,42680084,44231507,36019,1127276002,855753,177703,9220694,16042,1206902,406160,137400,0,159682516,411244,6878656,2018760,0,54058,1829603,5032684,1248872,1199920075,0,372955,105697,0,130652030,2447398076,42854541,0,61622,106158013,4282116,2674116,128058301,0,21310533,6589876,61637,190178100,1161503,1316794,76719944,8776638,321797123,195717023,1423,311964,15150221,426488,2827816,1576964,500688892,39720274,325655503,846726242,1159030,37338,2948881,1695480214,12727929,148925631,638627,7650366,25912486,37367184,81366,0,17910600,992491,2903293,1667354354,5082745,2159099,368401001,1122465848,202626112,916661,64817972,25388854,1108562870,87718241,8600057896,73122965,304690,6249828,8303894,2988937339,86657761,47413,3147178,133524208,14567151,93140,0,2929706,59063,8434913,1697669,9649017,131407,6771558,89987,1386286823,20736066,8923,23452883,3396746,0,52992028,929369540,3065825,91047,345381,1494895,0,0,52567207,1497386,30929416,248209,2556470,74080307,406260894,186931554,3332774,0,19242494,10487619,18804222,35704158,43496698,51633638,382184,56766082,207840902,1106667,170561887,1048700484,140491,33449215,81983013,5731227,15141105,4540921,89313814,114931,0,0,0,5769492,175702086,0,0,622023281,2530546,0,8714894,800800,947512387,0,1096736,2742945,28771700,0,251684519,354817730,332792785,1477239,5273132,691715,26431,107446068,171652549,17484665,1504043171,0,3967073,811290960,4958137,4487,107390086,43350263,18319448,85351352,7164387,11889,580622,1297012,1696625,365662567,3361636431,9778949937,22363665,261906,46433275,0,426899118,557574434,0,13151108,44169028,204406,1931481
